Title,ConstituentID,Date
VERSAILLES. PETIT TRIANON. PAVILLON FRANÇAIS,229.0,1902
Untitled,75015.0,1970-85
Shaman's Drum (Schamanentrommel),540.0,1985
Snelson Structures,2106.0,1968
The Beautiful Bird Revealing the Unknown to a Pair of Lovers (Le Bel oiseau déchiffrant l'inconnu au couple d'amoureux) (from the Constellation series),4016.0,1941
"The Hanged Men from The American Scene, no. 1",4430.0,"1933–34, published 1935"
"Hubbe House Project, Magdeburg, Germany (Plot plan)",7166.0,1934-1935
Black and white scan of one of the illustrations used in the expanded edition of Prospectus 1998-2010. Forty-two works by Ben Kinmont,41829.0,n.d.
Roman Victory,1739.0,1889
ROUEN. AÎTRE SAINT MACLOU,229.0,1907
"Visage III (plate, page 37) from Visages",6432.0,1948
Half title page from MECCANO,292.0,1966
"Assembly components for Fluxchess: smell chess, spices",5117.0,1965/1978
Stamp (Carimbo),38687.0,1978
Conchoidal Chair without Arms (Perspective sketch),7166.0,early 1940s
HEAD OF A WOMAN,5784.0,1920
"Wright House and Studio, Oak Park, Illinois (Plan and elevation studies for the studio addition)",6459.0,1895–1898
Baby Baby Wild Things,3344.0,1968
UNTITLED,6348.0,1967
"Macht kaputt, was euch kaputt macht",28608.0,2001
Calavera of the Press (Calavera de la prensa),4707.0,published 1919
Trip Across Country,6281.0,1973-1974
"Album cover for Einstürzende Neubauten, Strategies Against Architecture '80-'83",46534.0,1984
Dialect Writer [Wilhelm Schneider-Clauss],5145.0,1924
THE DINING ROOM WINDOW from the SHUT-IN SUITE,2515.0,(January 22-23) 1970
Equals Infinity,3130.0,1932
"Taos, New Mexico",2002.0,1974
Patriotic propaganda postcard with verse by Vladimir Mayakovsky,11904.0,1914
The Furniture of Time,5804.0,1939
Donald's Diary,41915.0,1954
Night from Home Is a Foreign Place,6549.0,1999
Young Man in Buggy (Jack). Costume design for the ballet A Thousand Times Neigh,1201.0,1940
Sheng si jie (Stolen Life),43579.0,2005
Basel on the Rhine,5042.0,1969
"Nude No. 65, New York",4548.0,1949-50
Guardian,2907.0,2010
Torment,369.0,1958
Untitled,8595.0,c. 1940
Untitled from Found Masks 1975–1978,2551.0,"1975–78, published 1978"
Independence/Nakba,49682.0,2013
Maisons-Lafitte-château,229.0,1910
Brushes,3825.0,1969
"Poem Eyes, plate 1 from the series The Poetic Body",6903.0,1992
Twosome,710.0,2005
"Plate (folio 38) from CINÉMA CALENDRIER DU COEUR ABSTRAIT, MAISONS",11.0,(1920)
Moscow,8600.0,"May 9, 1996"
Standing Figure,796.0,(c. 1929)
bleu O noir,6163.0,1955
"Morton, Mississippi",1690.0,c. 1969
Tailpiece (page 398) from LES PETITES FLEURS,511.0,1928
Song Bird (Singvogel),5000.0,(c. 1912)
"Plate 5 of 11, from the illustrated book, He Disappeared into Complete Silence",710.0,1995
GRÔ=GLÔ N° 146 from Alphabet bété,30876.0,1991
Frozen Vibration,4760.0,1968
"Discussion, 10th of July 1970",39643.0,1970
Poster of the French National Railroad,101.0,1900-1943
Plate (folio 69) from WOODCUTS,1975.0,1957
"Auto-Destructive Construction, Festival of Misfits, ICA, London, October 23- November 8, 1962",43107.0,1962
"Truckman's House, New York",5685.0,1922
"Growth in old clear-cut, replanted sooner after eruption, is more advanced than in surrounding salvage areas",2207.0,1990
Saint-Cloud,229.0,"Fin août, 6 1/2 h., 1924"
Untitled,28714.0,2002
Lapeyrouse Wall,8087.0,2004
Untitled from What Red Lines Can Do,1974.0,1970
Eleanor and Barbara,924.0,c. 1954
Untitled from the portfolio WALLS V,1569.0,(July 18-25) 1969
Plate 10 (folio 9) from YVETTE GUILBERT (proof before text),5910.0,1894
Peeking through Curtain,710.0,1999
Anonymous (plate 11) from Le Pére Lachaise,6412.0,1978
"H.M., Mirror Tracing Task, Rotary Pursuit, Tapping",39513.0,2009
"Magazin AKA, no. 1",8251.0,1937
BIRDS,5284.0,(1961)
Isadora Duncan,6223.0,(1931-33)
Memories of Murder,45885.0,2003
Slims,4149.0,1987
Conchoidal Chair (Perspective),7166.0,early 1940s
"Here Comes the Bogeyman (Que viene el Coco) (plate 3, folio 3) from Los Caprichos",2274.0,1797-1799
Sabbath,6275.0,1928
THE HOMERIC HYMN TO APHRODITE,5359.0,1948
Esslinger Wollheft 9: Für die Schulkinder,23390.0,1930–1932
"Insane Hospital, Willard, New York",4822.0,1895-1902
Bièvres (église),229.0,1924
ADAM AND EVE IN HOLLYWOOD,3825.0,(September 29-October 1) 1969
L'Arpenteur,1633.0,1960
"L'arbre, 1944 from Fautrier l'enragé",1815.0,1949
Plate (page 33) from La Nouvelle chute d'Amérique,3542.0,1992
Untitled from an untitled portfolio,2107.0,1966
Untitled (Study for Institution),710.0,1989
First state of plate 8 (folio 36) from QUATRE HISTOIRES DE BLANC ET NOIR,3302.0,1926
"TOWER, AMALFI, plate XIV (page 59) from A BOOK OF TOWERS AND OTHER BUILDINGS OF SOUTHERN EUROPE",6468.0,1928
Headpiece (page 103) from Parler seul (Speaking Alone),4016.0,"1948–50, published 1950"
"JACOB'S DEPARTURE FOR EGYPT, plate 24 (volume I, folio 56) from the BIBLE",1055.0,1931-1956
The Flirtatious Ewe (La Brebis galante),1752.0,1949
"Progressive proof of first 7 colors for Plate 12 (supplementary suite, plate 155) from FOUR TALES FROM THE ARABIAN NIGHTS",1055.0,1941-1948
Reclining Chair without Arms (Two elevation sketches),7166.0,1934
Street in Naples,8595.0,1850-99
POMPEII,6225.0,(1949)
"Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])",1634.0,1934
Radio Pudding from 1989,4070.0,2000
"Chippewa Falls, Wisconsin",2002.0,1986
"Plate III from Let There Be Fashion, Down With Art (Fiat modes pereat ars)",1752.0,1920
In-text plate (page 151) from DAPHNIS ET CHLOÉ,665.0,1902
HÔTEL CHENIZOT. RUE SAINT-LOUIS-EN-L'ÎLE,229.0,1905-06
Untitled,4671.0,c. 1975
Old Sculptor at Work II (Vieux sculpteur au travail. II) from the Vollard Suite (Suite Vollard),4609.0,"1933, published 1939"
Plate 5 from Album 13,4016.0,1948
SEVENTH PLAYERS DRACULA (Players Dracula Septimo),472.0,"(May 1-9, 1968)"
"Via Del Corso, Rome",3136.0,1956
Small Girl in Athletic Train 2nd Group. Costume design for the ballet Juke-Box,3456.0,1941
Mental Exercise: Estimating a Circle,625.0,1972
Supplementary watercolor from SEEING VOICE WELSH HEART,2902.0,1965
Untitled from Reconstructions,33915.0,2007
"Plate (folio 28) from AMISH, Volume I",6344.0,1968-1969
The Family,3774.0,1962
Coiffeuse,2221.0,c. 1929
Poster for the Japan Tourist Association,4381.0,c.1960-1965
The Sick Child I (Det syke barn I),4164.0,1896
"Two Honorable Businessmen, New York",8654.0,1958
Plate (page 256) from L'ODYSSÉE,511.0,1930
Untitled from Homage to Picasso (Hommage à Picasso),5988.0,1973
"Plate (suite, plate 3) from THE POET ASSASSINATED",1547.0,1968
Oscar and Bosie (for Parkett no. 53),8042.0,1998
"Dorian Gray at the Theater, costume design for the Picture of Dorian Gray",1547.0,1967
CLUNY. ÉVÊQUE. XVIe SIÈCLE,229.0,1911
Tiep Mariage,26555.0,"November 5, 1967"
Independence/Nakba,49682.0,2013
Dognat' i peregnat' v tekhniko-ekonomicheskom otnoshenii peredovye kapitalisticheskie strany v 10 let. 70 kartinnye diagrammna otkrytkakh (To Catch up with and Surpass the Leading Capitalist Countries in Technical and Economic Affairs in 10 Years. 70 Pictorial Diagrams on Postcards),23308.0,1931
Berg und Mensch IX,28803.0,2003
Recommended for Winter - Double Shell Lubricating Oil,3020.0,1900-1937
Weight,25181.0,2006
Interlocking Pink and Vermillion with Blues,2617.0,1970
Ink Drawing,8464.0,1959
"TAM. #14, 1965",2984.0,(November 11-16) 1965
"Le Mirliton, no. 28",5910.0,December 1886
Proposed Seating Arrangement (Form Follows Fiction),7474.0,1975
"Internationale Ausstellung Kunst der Werbung, Essen 1931",869.0,1931
La Processione della Madona  di s. Luca a Bologna,48860.0,1926
ATHLONE,959.0,1854
"Oh God, he said, talking to a tree\Beirut: July 16, 2006",35285.0,2004/2008
Drapery Fabric,4918.0,c. 1905
Policja (Police) (Poster for play by Slawomira Mrozek),2257.0,1982
"Arch. Frantisek Kalivoda vystavuje nejnovejsi typy finskeho sedaciho nabytku podle navrhu arch. Alvara Aalto, Helsingfors",8251.0,late 1930s
Untitled (Asheville Citizen),4823.0,c. 1952
Sony Tape: Full Color Sound,2188.0,1979
Tokyo,2002.0,1994
"Untitled from the portfolio COUNTY CLARE, EIRE",6618.0,"(September 27-October 16, 1967)"
Man Eating a Small Stone (Homme mangeant une petite pierre),1633.0,1944
"Book cover for ""Jonathan Edwards"" by Perry Miller",7644.0,1959
Colorific,2006.0,1981
Dense Network (Le Réseau serré) from the portfolio Textures from Phenomena (Les Phénomènes),1633.0,1959
Bad,551.0,1988
Album (Kindergarten material based on the educational theories of Friedrich Froebel),23390.0,c. 1880
Breakfast with Ear from the Museum in Progress project Safety Curtain,3402.0,"(newspaper published September 30, 2005)"
"Kelso, Coney Island, Brooklyn",5006.0,1974
Millie-Christine from DeLuxe,7639.0,2004–05
Static #4,28815.0,2003
Untitled. (railway maintenance building),5238.0,1991-94
The American War,35134.0,2005
Port des Tuileries,229.0,1913
Wire Loop,69903.0,1908
Plate (page 41) from JOURNAL D'UN CHEVAL,1055.0,1952
Untitled,8595.0,c. 1938–60
Headpiece and pictorial initial L (page 68) from AVENTURES PRODIGIEUSES DE TARTARIN DE TARASCON,1646.0,1931-1937
In-text plate (page 14) from TAGEBÜCHER,5181.0,1988
"MASKED FIGURE IV (WITH HARE) (plate, folio 22) from HORST ANTES RADIERUNGEN",194.0,(Print executed 1964)
In-text plate (folio 6 verso) from LA LUNETTE FARCIE,1633.0,1962-1963
The Chelsea Girls,6246.0,1966
Untitled #69,26770.0,1992
Roving Weft Fabric,9571.0,1995–1996
"THE CELESTIAL WINDOW (plate, folio 13) from ELEMENTE",11.0,1920-1950
La Malinche,8383.0,(1997)
Untitled from the series FORTUNE KOOKIE,5881.0,(October 27-November 6) 1964
The Artist's Daughter,511.0,1933
VIEILLE COUR. 40 RUE CHARLOT,229.0,1914
Robert's Shelflessness,7911.0,1998
Untitled,2107.0,1963
Cathedral #5 from Cathedral Series,3542.0,1969
"Le Mirliton, no. 100",5634.0,"March 10, 1893"
Untitled,2935.0,"(November 5-8, 1962)"
"New Orleans, Louisiana",2002.0,1977
Untitled,8383.0,2002
Poster for ISBN Book Launch,8033.0,2010
Chair and Baptistery (Sedia e Battistero) from Six Etchings by Giuseppe Viviani (Sei Incisioni di Giuseppe Viviani),6174.0,1947
Plate XIII (suite of second states) from L'INSTANT FATAL,4721.0,1946
You Get Information Out of LIFE,5185.0,1954
ENTREPÔT DE BERCY. COUR CRÉPIER,229.0,1913
Untitled,229.0,1898
Plate (folio 31 verso) from Smoke,4026.0,"1988, published 1989"
Untitled,6432.0,published c. 1946
Marguerite at Church (plate facing page 112) from Faust,1474.0,1825-1828
Independence/Nakba,49682.0,2013
Plate (page 26) from POÈMES,3832.0,1942-1950
The Quarriers,3487.0,1930
Tubino Lamp,1028.0,1951
"Rosebud and Pine Ridge Photographs, 1922-42",853.0,1975
"Variant of in-text plate from page 64 with +remarque- (supplementary suite, plate 24) from LYSISTRATA",3302.0,1908-1911
Handball,5366.0,1939
White House,34782.0,2005
10 Synthetic Landscapes,3330.0,1974
Plate (page 28) from PASSION,5053.0,1928-1939
Lonely Boy from The Hundred Videos,34915.0,1993
"Untitled, plate 8 of 14, from the portfolio, Autobiographical Series",710.0,1994
UNTITLED (STATE III) from an untitled series,4126.0,1978
The Heart (Le Coeur) from Jazz,3832.0,1947
Untitled from Unité,3426.0,1963–65
Eurydice Stung by a Serpent (Eurydice piquée par un serpent) from Les Métamorphoses,4609.0,"1930, published 1931"
Art Is a Guaranty of Sanity,710.0,2000
"Barren Landscape (plate, page 27) from Le berger d'Écoss, La pierre philosophale, Les passagers",6432.0,1948-1949
LES INVALIDES (PORTE),229.0,1908
AnalogDigital,39218.0,2009
Plate 21 (folio 70) from Declaracion universal de derechos humanos,3842.0,1984
Prototype for Fluxanything Box,6115.0,1966
Society Dog Show,41425.0,1939
Donated Object: Used Movie Ticket,37145.0,2005
Staff,31960.0,1993
Tailpiece (page 53) from EL SOMBRERON,6537.0,1946
Agapanthus,4058.0,1914-26
Plate (folio 55) from BOOK,196.0,1980-1985
Untitled from 25 Years of FUN,8470.0,2015
"1st variant of ...AND I FINALLY REST IN THE NOTHINGNESS THAT I COVET... (volume I, 39th unnumbered folio) from PASIPHAÉ",3832.0,1943-1981
Colored Rhythm: Study for the Film,5735.0,(1913)
Must 7,7503.0,1984-85
"Waterfall, the Center",7853.0,1996
In-text plate and initial C (page 19) from LETTRES,3832.0,1945-1946
Untitled,3652.0,1958
The Demon of the Rocks,1701.0,1901
Untitled. (street corner with cars in foreground),5238.0,1976
Drapery Fabric,4918.0,1908
"Pyramid Club Video. May 13, 1987. Peter Kwaloff – Lady Bunny event",67801.0,1987
"Iberê Camargo Museum, Porto Alegre, Brazil (Perspective sketches)",29732.0,1998–2008
"THE LITTLE FISH AND THE FISHERMAN (plate 54, 1st supplementary suite) from FABLES",1055.0,1927-1952
Plate (folio 27) from Geometric Figures within Geometric Figures,3528.0,1976
Untitled,7557.0,1975
"Rue de Birague, Place des Vosges",229.0,1900
Aquafix,4823.0,1981
"The Pilgrim Mother. Plymouth, Massachusetts",2002.0,1974
The Men's Club,41845.0,1986
Festons und Dekorative Gruppen,8595.0,1893
MEAUX. ANCIEN CLOÎTRE,229.0,1910
LE LOUVRE,229.0,1905-06
Pervyi Tsikl Lektsii,3710.0,1920
Plate (folio 11) from FLIESSEN HEISST,2673.0,1986
Plate (folio 23) from MADRIGAUX,1646.0,1920
Plate (folio 54) from Elephant Skull,4071.0,"1969, published 1970"
In the Street from May Day Is Ours!,38425.0,1989
In-text plate (folio 3) from WESTERN DUO,3825.0,1969
Untitled,28589.0,2004
Headpiece (page 96) from CALLIGRAMMES,1106.0,1930
GREEN HORNET from the portfolio 8 FROM 9,3049.0,(August 15-23) 1963
"Boy with a Straw Hat Waiting to March in a Pro-War Parade, New York City",208.0,1967
"Jackie Cieniawa, A.D. Thomas Elementary School, Hazleton, Pennsylvania",5030.0,1993
Double page plate (folios 10 verso and 11) from Der Rhein,3086.0,1983
Portrait of a Young Man (after Holbein),4840.0,c. 1866
Plate (page 286) from L'ODYSSÉE,511.0,1930
Postal Dossier (Dossier postale),630.0,1969-70
"Untitled, plate 3 of 5, from the illustrated book, and plate 3 of 7, from the portfolio, Metamorfosis",710.0,1997
Untitled,8595.0,c. 1938–60
Pictorial ornament (page 70) from POÈSIES ANTILLAISES,3832.0,1946-1972
Quatre sujets pour: La barre d'appui,4609.0,"June 1936, published 1936"
"Crous and Berga Apartment, Südende, Berlin, Germany, Chair. Front and side elevations, and plan,",8059.0,1938
Donated Object: Mask,37145.0,2007
0-9,2923.0,"1960–63, published 1963"
Spiny,922.0,c. 1939
"Duplicate of wrapper front (supplementary suite, plate 1) from LES OLYMPIQUES",1511.0,1943
The Language of Fashion (El lenguaje de la moda),45651.0,1979
"Sketchbook: El Golea, II",1633.0,1948
Plate (folio 10) from LA VITTORIA,5882.0,1970-1972
On the Other Side of the Mountain,6322.0,1979
Pictorial initial L (folio 45 verso) from LE BESTIAIRE,1081.0,1948
Two Figures,6275.0,1919-20
Fragrance of Camphor,762.0,1938
"Italia-Cosulich, Lloyd Triestino-Adria",1015.0,c.1935
"Floating Crane ""Ajax"" test 275 ton test load (10% excess) luffed out at rated reach",8595.0,"September 11, 1915"
Safe Post,6269.0,1961
Design for the play The Golden Windows,6390.0,(1982)
"Striped cotton fabric with vertical white and colored bands of 8,7cm (+/- 0,3 cm) each. The two external white bands covered over with acrylic white paint recto-verso, [Tissu en coton rayé de bandes verticales blanches et colorées de 8,7cm (+/- 0,3 cm) chacune. Les deux bandes extrêmes blanches recouvertes de peinture acrylique blanche recto-verso]",873.0,1970
from X CINETIZATIONS,890.0,(1966)
Succulent,48294.0,2010
La Mole Antonelliana M. 168 from Insicuro Noncurante,630.0,1966-75
Prototype forPaper Fluxwork,35728.0,c. 1965
Head III (Christ) [Kopf III (Christus)],5000.0,(1921)
"Gorohovets, the Monument of the Worker",8600.0,1992
Untitled,52.0,1960
Rotoreliefs (Optical Disks),1634.0,"1935, published 1953"
"""Drei Soldaten"" by John Dos Passos",8233.0,1929
Sketch for Quarry Project: Texas Overflow,5497.0,(1968)
MONTMORENCY. ÉGLISE XVIe SIÈCLE,229.0,1902
Feltron Annual Reports,39155.0,2009
Shell,264.0,c. 1930
Petit Luxembourg. Oratoire Marie de Médicis,229.0,1903
Russian Ballet,651.0,1919
Seven Minus Twenty-One Equals Seven,5651.0,1966
Proclitic (for Parkett no. 90),37079.0,2012
Ancien Chateau de Marly-Le-Roi,229.0,1911
Inspection of the Streets,4368.0,1948
Shariki (Balloons),1749.0,1929
"Preliminary costume design for ""A Midsummer Night's Dream"" at the Heidelberg Festival",8100.0,1926
Manoli,515.0,1910
Information brochure for the Seaports and Airports of Amsterdam (Le port maritime et la port aérien d’Amsterdam),67665.0,1931
Low Tide Wandering No. 127 (Wattwanderung No. 127) from Low Tide Wandering (Wattwanderung),5281.0,2001
Glass Skyscraper project (View of lost model),7166.0,1922
Untitled,8595.0,1925-27
Untitled,18539.0,(1967)
"Spring Showers, New York",5664.0,1900-01
Have you seen my language?,48637.0,2016
Mann,28765.0,2004
GENTILLY -- BIÈVRE,229.0,1901
Concerto Per Rane,2384.0,1983
Untitled from the Museum in Progress project Travelling Eye,30939.0,"(magazine published: September 23, 1996)"
Composition No. 19,2595.0,1928–30
Evening Patrol (Patrouillenritt am Abend),3115.0,(1915)
Exercises in Solid Geometry #12,1763.0,"February, 1981"
La monnaie. Quai Conti,229.0,1905-06
Untitled from an untitled portfolio,3717.0,1969
In-text plate (folio 20) from Poésie de mots inconnus,4609.0,1949
Untitled,5068.0,"(November 21-29, 1961)"
Matière Grise (Grey Matter),43566.0,2011
"Reading Position for Second Degree Burn, Stage I and Stage II, Book, Skin, Solar Energy. Exposure Time: 5 Hours, Jones Beach, New York, Photodocumentation",4415.0,1970
"Small paragraph on Kinmont’s biography, projects and exhibitions, written for the show Touch: Relational Art from the 1990’s to Now, October 18 – December 14 2002; with photograph from Kinmont’s project Moveable type no Documenta",41829.0,2002
"The Wise One, Shepherd",5145.0,1913
"Anima 2, performed during Concert No. 1, Fully Guaranteed 12 Fluxus Concerts, Fluxhall, 359 Canal Street, New York, April 11, 1964",3227.0,1964
SLOW CORROSION LEADING TO A LOSS OF INHERENT DIGNITY OF THE OBJECT AT HAND,6288.0,1985
Popular Print,26617.0,1978
"DAMASK (after André Mare; plate, page 137) from ARCHITECTURES",1069.0,1921
Project Series: Paula Hayes,41829.0,1997
"Pablo, New York",1973.0,1955
Untitled from Traces of anonymous pupil authors,37934.0,2001
Henry's Arrival on the Art World Causes Gravity from The Geldzahler Portfolio,5021.0,"1997, published 1998"
Ashtray,5197.0,1935
Proletarians,4430.0,1935
"Untitled, plate 6 of 7, from the portfolio, Metamorfosis",710.0,1997
Futurismo letterhead (Letter from Somenzi),6016.0,1933
Headpiece and initial C (page 37) from INCIDENTES MELODICOS DEL MUNDO IRRACIONAL,3923.0,1944
"Omniplan (Logotype for Omniplan, a Dallas-based architectural firm)",3970.0,1970
"Sweet Dreams, Baby! from 11 Pop Artists, Volume III",3542.0,"1965, published 1966"
Pitcher 3750 L,9506.0,c. 1937
Akari Lamp (model JP),4324.0,c. 1960
Giant Cutting Blades Door from Flux Combat with New York State Attorney (and Police),21398.0,c. 1970–75
Untitled,49133.0,1974
"Urban Renewal in New York Project, New York, New York, Aerial perspective",2705.0,1964
Tailpiece (page 60) from ODES,1500.0,1953
Untitled,5892.0,(n.d.)
"Flood of the Seine, Avenue Ledru-Rollin, Paris",8595.0,1910
